ll: ll
comprehension: com-pre-hen-sion
appropriately: ap-pro-pria-te-ly
interruptions: in-ter-rup-tions
repercussions: re-per-cus-sions
confidentially: con-fi-den-tial-ly
lb: /
Mali: Ma-li
sodas: so-das
actin: ac-tin
savvy: sav-vy
edema: e-de-ma
genre: gen-re
Sidle: Si-dle
olden: ol-den
snowy: sno-wy
Honda: Hon-da
Mondo: Mon-do
Birdy: Bir-dy
Largo: Lar-go
Uther: U-ther
devour: de-vour
peddle: ped-dle
insure: in-sure
kicker: kic-ker
trashy: tras-hy
aiding: ai-ding
cheery: chee-ry
sadder: sad-der
sexier: se-xi-er
petite: pe-tite
rubies: ru-bies
rabble: rab-ble
chummy: chum-my
gnarly: gnar-ly
format: for-mat
goatee: goa-tee
crusty: crus-ty
Looney: Loo-ney
umpire: um-pi-re
backer: bac-ker
enzyme: en-zyme
Nestor: Nes-tor
Mongol: Mon-gol
Ponton: Pon-ton
deviant: de-vi-ant
outdone: out-done
rivalry: ri-val-ry
volumes: vo-lumes
violins: vio-li-ns
sandbox: sand-box
wedlock: we-dlock
femoral: fe-mo-ral
drifter: drif-ter
rowboat: row-boat
copilot: co-pi-lot
Magneto: Ma-gne-to
minimize: mi-ni-mize
mutually: mu-tual-ly
welcomes: wel-comes
kneeling: knee-ling
enlarged: en-larged
motivate: mo-ti-vate
weaponry: wea-pon-ry
granting: gran-ting
wrongful: wrong-ful
tortures: tor-tures
commando: com-man-do
demeanor: de-mea-nor
writings: wri-tings
shagging: shag-ging
bisexual: bi-se-xu-al
Africans: A-fri-cans
clitoris: cli-to-ris
recounts: re-counts
Clements: Cle-ments
extending: ex-ten-ding
miserably: mi-se-rably
consuming: con-su-ming
declaring: de-cla-ring
struggles: strug-gles
unrelated: un-re-la-ted
imbalance: im-ba-lance
intuitive: in-tu-i-tive
adversity: ad-ver-si-ty
flashback: flash-back
fugitives: fu-gi-tives
prognosis: pro-gno-sis
chickened: chic-kened
recollect: re-col-lect
purchases: purc-ha-ses
oblivious: o-bli-vi-ous
willpower: will-po-wer
designers: de-si-gners
repairman: re-pair-man
shoelaces: shoe-la-ces
cylinders: cy-lin-ders
disengage: di-sen-gage
rendering: ren-de-ring
railroads: rail-roads
governess: go-ver-ness
believeth: be-lie-veth
respecting: res-pec-ting
strategies: stra-te-gies
conquering: con-que-ring
secondhand: se-cond-hand
vindictive: vin-dic-tive
monumental: mo-nu-men-tal
debriefing: de-brie-fing
appetizers: ap-pe-ti-zers
subpoenaed: sub-poe-naed
confounded: con-foun-ded
alcoholics: al-co-ho-lics
subversive: sub-ver-sive
censorship: cen-sor-ship
firecracker: fi-re-cra-cker
realization: rea-li-za-tion
Blockbuster: Block-bus-ter
discoveries: dis-co-ve-ries
stomachache: sto-mac-hache
frightfully: frigh-tful-ly
stockbroker: stock-bro-ker
blackmailer: blac-kmailer
insufficient: in-suf-fi-cient
romantically: ro-man-ti-cally
reproductive: re-pro-duc-tive
inadvertently: i-na-dver-tent-ly
acquaintances: ac-qua-in-tances
neighborhoods: neigh-bor-hoods
scientifically: scien-ti-fi-cal-ly
Hg: /
Ajax: A-jax
Loki: Lo-ki
panty: pan-ty
ethic: e-thic
tidal: ti-dal
Bueno: Bue-n-o
Kappa: Kap-pa
Luger: Lu-ger
Darby: Dar-by
nonny: non-ny
coping: co-ping
arises: a-ri-ses
scenic: sce-nic
defied: de-fied
looker: loo-ker
fathom: fa-thom
crafty: craf-ty
tangle: tan-gle
uproar: u-proar
mishap: mis-hap
linens: li-nens
Namely: Name-ly
sevens: se-vens
hazing: ha-zing
Peewee: Pee-wee
Collie: Col-lie
Gregor: Gre-gor
Medusa: Me-du-sa
rampage: ram-page
shaping: sha-ping
wishful: wish-ful
implore: im-plore
booming: boo-ming
rebirth: re-birth
cryptic: cryp-tic
Firstly: First-ly
posting: pos-ting
quickie: quic-kie
derived: de-rived
adviser: ad-vi-ser
concede: con-cede
elastic: e-las-tic
gutless: gut-less
margins: mar-gins
Parkway: Par-kway
conduit: con-duit
soaring: soa-ring
keyhole: key-hole
kickoff: kic-koff
Mondays: Mon-days
invoice: in-voice
jeweler: je-weler
barrage: bar-rage
bikinis: bi-ki-nis
steamer: stea-mer
violets: vio-lets
lesions: le-sions
Hungary: Hun-ga-ry
machete: mac-he-te
Ulysses: U-lys-ses
Banning: Ban-ning
Corinth: Co-rinth
polices: po-li-ces
Corinne: Co-rinne
overhear: o-ver-hear
recreate: re-crea-te
swarming: swar-ming
Attagirl: At-ta-girl
mouthing: mou-thing
resented: re-sen-ted
withhold: with-hold
coherent: co-he-rent
diameter: dia-me-t-er
slumming: slum-ming
withdrew: with-drew
diagnose: dia-gno-se
hardball: hard-ball
shootout: shoo-tout
snapshot: snaps-hot
watchdog: watch-dog
heathens: hea-thens
seminary: se-mi-na-ry
trucking: tru-cking
dentists: den-tists
epilepsy: e-pi-le-psy
Orthodox: Or-tho-dox
grievous: grie-vous
lacrosse: la-crosse
telethon: te-le-thon
Horsemen: Hor-semen
Laurence: Lau-rence
Ladyship: La-dy-ship
Isabella: I-sa-bel-la
Nazareth: Na-za-reth
Thaddeus: Thad-de-us
Beaufort: Bea-ufort
aftermath: af-ter-math
comforted: com-for-ted
reconnect: re-con-nect
backfired: back-fi-red
inflation: in-fla-tion
sheltered: shel-tered
injecting: in-jec-ting
intricate: in-tri-cate
sniveling: sni-ve-ling
accessing: ac-ces-sing
loathsome: loath-some
tormented: tor-men-ted
galloping: gal-lo-ping
badgering: bad-ge-ring
loudmouth: lou-dmouth
newsstand: newss-tand
narrative: nar-ra-tive
molesting: mo-les-ting
botanical: bo-ta-ni-cal
obscenity: obs-ce-ni-ty
Garibaldi: Ga-ri-bal-di
conspiring: cons-pi-ring
proverbial: pro-ver-bi-al
unfriendly: un-friend-ly
soliciting: so-li-ci-ting
supporters: sup-por-ters
atrocities: a-tro-ci-ties
toxicology: to-xi-co-lo-gy
obituaries: o-bi-tua-ri-es
deficiency: de-fi-cien-cy
waterfront: wa-ter-front
Antarctica: An-tarc-ti-ca
Fourteenth: Four-teenth
determining: de-ter-mi-ning
provocation: pro-vo-ca-tion
specialized: spe-cia-lized
disgruntled: dis-grun-tled
trafficking: traf-fi-cking
Revelations: Re-ve-la-tions
holographic: ho-lo-gra-phic
Bakersfield: Ba-kers-field
Abracadabra: ab-ra-ca-da-bra
anticipating: an-ti-ci-pa-ting
tremendously: tre-men-dous-ly
interrogated: in-ter-ro-ga-ted
unsuspecting: un-sus-pec-ting
recreational: re-crea-tio-n-al
disorganized: di-sor-ga-nized
indiscretion: in-dis-cre-tion
eavesdropping: ea-ves-dropping
manifestation: ma-ni-fes-ta-tion
choreographer: cho-reo-gra-ph-er
anthropologist: anth-ro-po-lo-gist
Pt: /
nt: /
aka: a-ka
atop: a-top
Gaga: Ga-ga
Opal: O-pal
pesky: pes-ky
whiny: whi-ny
afoot: a-foot
Hindu: Hin-du
rowdy: row-dy
alloy: al-loy
decor: de-cor
taxis: ta-xis
optic: op-tic
Atlas: A-tlas
mania: ma-ni-a
mural: mu-ral
dinky: din-ky
Aunty: Aun-ty
Lovey: Lo-vey
Libre: Li-bre
Seton: Se-ton
unrest: un-rest
unsure: un-sure
compel: com-pel
remake: re-make
jokers: jo-kers
tycoon: ty-coon
lumbar: lum-bar
Fresno: Fre-sno
phobia: pho-b-ia
toxins: to-xins
Jagger: Jag-ger
Snoopy: Snoo-py
rapids: ra-pids
Damnit: Dam-nit
prenup: pre-nup
Figaro: Fi-ga-ro
Kersey: Ker-sey
footing: foo-ting
vibrant: vi-brant
hydrant: hy-drant
plotted: plot-ted
praises: prai-ses
nearing: nea-ring
shorten: shor-ten
graders: gra-ders
boating: boa-ting
sweetly: sweet-ly
mittens: mit-tens
valleys: val-leys
dioxide: dio-xi-de
minibar: mi-ni-bar
Blaster: Blas-ter
Mormons: Mor-mons
Discord: Dis-cord
Romulus: Ro-mu-lus
haircuts: hair-cuts
handcuff: hand-cuff
imposing: im-po-sing
roadside: road-side
mobilize: mo-bi-lize
secluded: se-clu-ded
meditate: me-di-tate
monetary: mo-ne-ta-ry
rhythmic: rhyth-mic
withheld: with-held
riffraff: rif-fraff
taunting: taun-ting
loosened: loo-sened
overalls: o-ve-ralls
tweezers: twee-zers
salaries: sa-la-ries
Subtitle: Sub-ti-tle
ballgame: ball-game
browsing: brow-sing
insights: in-sights
loophole: loop-hole
trillion: tril-lion
Carnegie: Car-ne-gie
buckshot: bucks-hot
charades: cha-rades
fuselage: fu-se-lage
molasses: mo-las-ses
eyeliner: ey-e-liner
hideaway: hi-dea-way
elective: e-lec-tive
handbook: hand-book
plastics: plas-tics
Scarface: Scar-face
Playboys: Play-boys
disciple: dis-ci-ple
arsonist: ar-so-nist
screamer: screa-mer
receptor: re-cep-tor
Worthing: Wor-thing
damnedest: dam-ne-dest
untouched: un-touched
incurable: in-cu-ra-ble
unleashed: un-leashed
impounded: im-poun-ded
undertake: un-der-take
arbitrary: ar-bi-tra-ry
intestine: in-tes-tine
corridors: cor-ri-dors
digestion: di-ges-tion
cleansing: clean-sing
variables: va-ria-bl-es
detergent: de-ter-gent
unveiling: un-vei-ling
voicemail: voi-cemail
hooligans: hoo-li-gans
locksmith: loc-ksmith
marmalade: mar-ma-lade
minefield: mi-nefield
transient: tran-sient
horseshoe: hor-seshoe
dispenser: dis-pen-ser
toothpick: tooth-pick
fireflies: fi-re-flies
Brigadier: Bri-ga-dier
swordfish: swor-dfish
expiration: ex-pi-ra-tion
horrendous: hor-ren-dous
overloaded: o-ver-loa-ded
meticulous: me-ti-cu-lous
pleasantly: plea-sant-ly
advertised: ad-ver-tised
redecorate: re-de-co-rate
bewildered: be-wil-dered
spectators: spec-ta-tors
Initiating: I-ni-ti-a-ting
innovative: in-no-va-tive
chemically: che-mi-cally
Metropolis: Me-tro-po-lis
intoxicated: in-to-xi-ca-ted
compromises: com-pro-mi-ses
fulfillment: ful-fill-ment
involuntary: in-vo-lun-ta-ry
instability: ins-ta-bi-li-ty
promiscuous: pro-mis-cuous
legislation: le-gi-sla-tion
maneuvering: ma-neu-ve-ring
firefighter: fire-figh-ter
impenetrable: im-pe-ne-tra-ble
laughingstock: laugh-ing-stock
extermination: ex-ter-mi-na-tion
reconciliation: re-con-ci-lia-tion
Ny: /
mph: m-p-h
dodo: do-do
Nike: Ni-ke
Veta: Ve-ta
newer: ne-wer
hubby: hub-by
kaput: ka-put
Tilly: Til-ly
Neddy: Ned-dy
Topaz: To-paz
astute: as-tute
chatty: chat-ty
graces: gra-ces
candor: can-dor
dotted: dot-ted
ignite: ig-nite
rooted: roo-ted
waxing: wa-xing
envied: en-vied
outing: ou-ting
unpaid: un-paid
adrift: ad-rift
injure: in-jure
tended: ten-ded
cretin: cre-tin
dazzle: daz-zle
honeys: ho-neys
lunacy: lu-na-cy
pearly: pear-ly
manger: man-ger
booing: boo-ing
hither: hi-ther
invoke: in-voke
lavage: la-vage
eraser: e-ra-ser
Renoir: Re-noir
Crikey: Cri-key
heresy: he-re-sy
nailing: nai-ling
seeming: see-ming
exclude: ex-clude
fateful: fa-teful
default: de-fault
prolong: pro-long
slicing: sli-cing
hogging: hog-ging
rodents: ro-dents
poultry: poul-try
Watcher: Watc-her
muffler: muf-fler
Mumbles: Mum-bles
kingpin: king-pin
neurons: neu-rons
Haitian: Hai-tian
Freudian: Freu-di-an
vengeful: ven-geful
tickling: tic-kling
sociable: so-cia-ble
advisory: ad-vi-so-ry
ceilings: cei-lings
perished: pe-rished
promoter: pro-mo-ter
reprieve: re-prieve
upstream: ups-tream
emissary: e-mis-sa-ry
ponytail: po-ny-tail
proteins: pro-teins
spaceman: spa-ceman
Rousseau: Rous-seau
Montague: Mon-ta-gue
Monterey: Mon-te-rey
strapping: strap-ping
conniving: con-ni-ving
sharpened: shar-pened
revolving: re-vol-ving
crumbling: crum-bling
employers: em-ploy-ers
nostalgic: nos-tal-gic
sociopath: so-cio-pa-th
mortified: mor-ti-fied
sabotaged: sa-bo-taged
sunscreen: suns-creen
impartial: im-par-tial
retreated: re-trea-ted
divorcing: di-vor-cing
truckload: truc-kload
shorthand: shor-thand
umbrellas: um-brel-las
dormitory: dor-mi-to-ry
negligent: ne-gli-gent
ornaments: or-na-ments
columnist: co-lum-nist
headstone: heads-tone
geologist: geo-lo-gi-st
galleries: gal-le-ries
autopilot: au-to-pi-lot
Yorkshire: Yorks-hire
matchbook: match-book
incubator: in-cu-ba-tor
overturned: o-ver-turned
categories: ca-te-go-ries
unattended: u-nat-ten-ded
henceforth: hen-ceforth
capitalism: ca-pi-ta-li-sm
insulation: in-su-la-tion
purchasing: purc-ha-sing
retraction: re-trac-tion
cartridges: car-trid-ges
disclosure: dis-clo-sure
disruption: di-srup-tion
stagecoach: sta-gecoach
chloroform: chlo-ro-form
hurricanes: hur-ri-canes
sauerkraut: sau-er-kraut
pheromones: phe-ro-mones
circulating: cir-cu-la-ting
expressions: ex-pres-sions
inquisitive: in-qui-si-tive
inseparable: in-se-pa-ra-ble
refreshment: re-fres-hment
engagements: en-ga-gements
neurologist: neu-ro-lo-gist
objectively: ob-jec-tive-ly
observatory: o-bser-va-to-ry
incarcerated: in-car-ce-ra-ted
straightaway: straigh-ta-way
exploitation: ex-ploi-ta-tion
hysterically: hys-te-ri-cally
notwithstanding: no-twiths-tan-ding
Zulu: Zu-lu
Kuei: Kue-i
dorky: dor-ky
soggy: sog-gy
bozos: bo-zos
zeros: ze-ros
comma: com-ma
Mardi: Mar-di
Pokey: Po-key
Petit: Pe-tit
canon: ca-non
Molto: Mol-to
Patel: Pa-tel
Tanto: Tan-to
palate: pa-late
antics: an-tics
suntan: sun-tan
modify: mo-di-fy
barons: ba-rons
musket: mus-ket
bonsai: bon-sai
Garnet: Gar-net
Zephyr: Zep-hyr
callous: cal-lous
confine: con-fine
fullest: ful-lest
jacking: ja-cking
mangled: man-gled
armpits: arm-pits
fancied: fan-cied
loafers: loa-fers
reeling: ree-ling
tallest: tal-lest
workmen: wor-kmen
foresee: fore-see
broaden: broa-den
Barkeep: Bar-keep
thereof: there-of
dissect: dis-sect
adamant: a-da-mant
forearm: fore-arm
vomited: vo-mited
diffuse: dif-fuse
ghostly: ghost-ly
clinics: cli-nics
Kremlin: Krem-lin
Waldorf: Wal-dorf
weasels: wea-sels
venting: ven-ting
Esquire: Es-quire
guineas: gui-neas
floater: floa-ter
Groucho: Grouc-ho
jingles: jin-gles
crewman: crew-man
hybrids: hy-brids
Plummer: Plum-mer
Shylock: Shy-lock
Brimmer: Brim-mer
proudest: prou-dest
upgraded: up-gra-ded
doubling: doub-ling
portions: por-tions
reducing: re-du-cing
scheming: sche-ming
desolate: de-so-late
governed: go-verned
seasoned: sea-soned
privates: pri-vates
profiles: pro-files
bullying: bul-ly-ing
clerical: cle-ri-cal
comatose: co-ma-tose
polluted: pol-lu-ted
defining: de-fi-ning
shotguns: shot-guns
activist: ac-ti-vist
chirping: chir-ping
Newsweek: New-sweek
charisma: cha-ri-sma
rainbows: rain-bows
clavicle: cla-vi-cle
Exorcist: E-xor-cist
Watchers: Watc-hers
vermouth: ver-mouth
antelope: an-te-lope
profiler: pro-filer
Seasonal: Sea-so-nal
Wildfire: Wild-fi-re
Albanian: Al-ba-ni-an
veritable: ve-ri-ta-ble
harboring: har-bo-ring
showering: sho-we-ring
wasteland: was-teland
deserving: de-ser-ving
restoring: res-to-ring
tragedies: tra-ge-dies
dashboard: dash-board
lifetimes: li-fetimes
seduction: se-duc-tion
shellfish: shell-fish
asparagus: as-pa-ra-gus
signaling: si-gna-ling
equations: e-qua-tions
anchovies: anc-ho-vies
viewpoint: view-point
chestnuts: ches-tnuts
fountains: foun-tains
hunchback: hunch-back
paparazzi: pa-pa-raz-zi
paralegal: pa-ra-le-gal
vasectomy: va-sec-to-my
Bannerman: Ban-ner-man
Greenleaf: Green-leaf
facilitate: fa-ci-li-tate
confiscate: con-fis-cate
overworked: o-ver-worked
unanswered: u-nan-swered
enormously: e-nor-mous-ly
insatiable: in-sa-tia-ble
insightful: in-sight-ful
patrolling: pa-trol-ling
unofficial: u-nof-fi-cial
concealing: con-cea-ling
tourniquet: tour-ni-quet
waterproof: wa-ter-proof
consummate: con-sum-mate
illiterate: il-li-te-rate
touchdowns: touch-downs
compliance: com-plian-ce
bloodhound: blood-hound
hitchhiker: hitch-hiker
songwriter: son-gwri-ter
destroyers: des-troy-ers
Gladiators: Gla-dia-to-rs
depository: de-po-si-to-ry
woodpecker: wood-pec-ker
Hephaestus: Hep-haes-tus
presentable: pre-sen-ta-ble
flexibility: fle-xi-bi-li-ty
unaccounted: u-nac-coun-ted
resurrected: re-sur-rec-ted
microphones: mi-cro-phones
Consequently: Con-se-quent-ly
continuously: con-ti-nu-ous-ly
surrendering: sur-ren-de-ring
coincidences: coin-ci-den-c-es
manufacturers: ma-nu-fac-tu-rers
electrocution: e-lec-tro-cu-tion
Fm: /
Tc: /
Pg: /
oily: oi-ly
racy: ra-cy
judo: ju-do
Napa: Na-pa
testy: tes-ty
vixen: vi-xen
Mahal: Ma-hal
Mayan: May-an
nudie: nu-die
innit: in-nit
matzo: ma-tzo
uglier: u-gl-ier
fueled: fue-led
purest: pu-rest
deader: dea-der
exiled: e-xiled
ironed: i-roned
purses: pur-ses
cordon: cor-don
workup: wor-kup
lowers: lo-wers
plural: plu-ral
relics: re-lics
waiver: wai-ver
desist: de-sist
punchy: punc-hy
mugger: mug-ger
Cayman: Cay-man
slinky: slin-ky
Triads: Tri-ads
astral: as-tral
reggae: reg-gae
lament: la-ment
humbug: hum-bug
Cooter: Coo-ter
extends: ex-tends
riddled: rid-dled
weirdos: weir-dos
rampant: ram-pant
asinine: a-si-nine
defends: de-fends
unravel: un-ra-vel
watered: wa-tered
favored: fa-vored
patrons: pa-trons
cashing: cas-hing
mending: men-ding
partake: par-take
rapists: ra-pists
sibling: si-bling
curling: cur-ling
padding: pad-ding
asphalt: as-phalt
rackets: rac-kets
renewal: re-ne-wal
Bigfoot: Bi-gfoot
innings: in-nings
canvass: can-vass
terrier: ter-ri-er
boycott: boy-cott
cannoli: can-no-li
sixties: six-ties
Arcadia: Ar-ca-d-ia
Burgess: Bur-gess
Camilla: Ca-mil-la
Spectre: Spec-tre
Valance: Va-lance
eloquent: e-lo-quent
succeeds: suc-ceeds
tabloids: ta-bloids
smoother: smoo-ther
brooding: broo-ding
cultured: cul-tured
admirers: ad-mi-rers
centered: cen-tered
crackpot: crack-pot
overflow: o-ver-flow
seducing: se-du-cing
settings: set-tings
assorted: as-sor-ted
daydream: day-dream
financed: fi-nanced
enhanced: en-hanced
scratchy: scratc-hy
unlisted: un-lis-ted
flagship: flag-ship
systolic: sys-to-lic
underdog: un-der-dog
galaxies: ga-la-xies
pastrami: pas-tra-mi
Pavilion: Pa-vi-lion
lavatory: la-va-to-ry
spinster: spins-ter
forklift: for-klift
disloyal: di-sloy-al
acoustic: a-cous-tic
Bordeaux: Bor-deaux
refinery: re-fi-ne-ry
Tourette: Tou-rette
ambrosia: am-bro-sia
zucchini: zucc-hi-ni
Brisbane: Bris-bane
patiently: pa-tient-ly
overgrown: o-ver-grown
ascertain: as-cer-tain
inquiring: in-qui-ring
socialize: so-cia-lize
contender: con-ten-der
massacred: mas-sa-cred
imperfect: im-per-fect
cannibals: can-ni-bals
cartridge: car-tridge
mouthwash: mouth-wash
paternity: pa-ter-ni-ty
magnetism: ma-gne-ti-sm
reinstate: reins-ta-te
whirlwind: whirl-wind
custodian: cus-to-di-an
comedians: co-me-di-ans
moonshine: moons-hine
synagogue: sy-na-gogue
hourglass: ho-ur-glass
pentagram: pen-ta-gram
neglecting: ne-glec-ting
rhetorical: rhe-to-ri-cal
liberating: li-be-ra-ting
indulgence: in-dul-gence
scrambling: scram-bling
magnifying: ma-gni-fy-ing
suspecting: sus-pec-ting
peripheral: pe-ri-pheral
schoolwork: school-work
stationary: sta-tio-na-ry
expressway: ex-pres-sway
physiology: phy-sio-lo-g-y
splattered: splat-tered
intubation: in-tu-ba-tion
videotapes: vi-deo-ta-pes
undeniable: un-de-ni-a-ble
stuttering: stut-te-ring
Antichrist: An-tic-hrist
Marseilles: Mar-seilles
backgrounds: back-grounds
abandonment: a-ban-don-ment
devastation: de-vas-ta-tion
exceedingly: ex-cee-ding-ly
formalities: for-ma-li-ties
accelerated: ac-ce-le-ra-ted
floorboards: floor-boards
insinuating: in-si-nua-ting
overbearing: o-ver-bea-ring
transceiver: trans-ceiver
bloodthirsty: blood-thirs-ty
intoxicating: in-to-xi-ca-ting
insufferable: in-suf-fe-ra-ble
disagreeable: di-sa-gree-a-ble
Pumpernickel: Pum-per-nic-kel
straightening: straigh-tening
strangulation: stran-gu-la-tion
homosexuality: ho-mo-se-xu-a-li-ty
ventriloquist: ven-tri-lo-quist
mathematician: ma-the-ma-ti-cian
sophistication: so-phis-ti-ca-tion
Adm: Ad-m
silo: si-lo
Wali: Wa-li
Cmdr: C-m-dr
savor: sa-vor
baggy: bag-gy
pious: pi-ous
beret: be-ret
filet: fi-let
pecan: pe-can
covet: co-vet
Xerox: Xe-rox
Dolce: Dol-ce
nippy: nip-py
Mamie: Ma-mie
curing: cu-ring
unwise: un-wise
brainy: brai-ny
misled: mi-sled
cabins: ca-bins
cometh: co-meth
dismal: di-smal
gallop: gal-lop
gutted: gut-ted
relied: re-lied
uphill: up-hill
mowing: mo-wing
sugars: su-gars
undies: un-dies
layman: lay-man
biceps: bi-ceps
murmur: mur-mur
bedpan: bed-pan
clergy: cler-gy
Gothic: Go-thic
maitre: mai-tre
towing: to-wing
godson: go-dson
Kuwait: Ku-wait
Wicker: Wic-ker
goblin: go-blin
Sancho: Sanc-ho
luckier: luc-ki-er
brewing: bre-wing
filters: fil-ters
yawning: yaw-ning
clouded: clou-ded
crunchy: crunc-hy
contend: con-tend
makings: ma-kings
builder: buil-der
furnish: fur-nish
shocker: shoc-ker
Belgian: Bel-gian
exiting: e-xi-ting
flirted: flir-ted
postage: pos-tage
retards: re-tards
wrongly: wrong-ly
hunches: hunc-hes
martyrs: mar-tyrs
plunger: plun-ger
blister: blis-ter
milkman: mil-kman
seizing: sei-zing
rapping: rap-ping
clutter: clut-ter
corsage: cor-sage
Demerol: De-merol
surname: sur-name
foxhole: fox-hole
locator: lo-ca-tor
Oedipus: Oe-di-pus
ostrich: os-trich
pillars: pil-lars
warship: war-ship
hangers: han-gers
spotter: spot-ter
upriver: u-pri-ver
Yonkers: Yon-kers
Bertram: Ber-tram
bobsled: bo-bsled
audacity: au-da-ci-ty
fiercely: fierce-ly
enduring: en-du-ring
fanatics: fa-na-tics
earnings: ear-nings
infested: in-fes-ted
nutshell: nuts-hell
exploits: ex-ploits
irritate: ir-ri-tate
licenses: li-cen-ses
playtime: play-time
anterior: an-te-ri-or
Bohemian: Bo-he-mi-an
imitates: i-mi-tates
redirect: re-di-rect
dreamers: drea-mers
skimming: skim-ming
romances: ro-man-ces
scruples: scru-ples
cutbacks: cut-backs
Concerto: Con-cer-to
bookcase: book-case
bulkhead: bulk-head
thinkers: thin-kers
Catalina: Ca-ta-li-na
Sycamore: Sy-ca-more
Buckland: Buc-kland
Passover: Pas-so-ver
Daedalus: Dae-da-lus
exercised: e-xer-cised
escorting: es-cor-ting
safeguard: sa-feguard
cultivate: cul-ti-vate
dictation: dic-ta-tion
versatile: ver-sa-tile
weirdness: weird-ness
nutrition: nu-tri-tion
crunching: crunc-hing
reinforce: rein-for-ce
streaming: strea-ming
hitchhike: hitch-hike
simulated: si-mu-la-ted
sprinkles: sprin-kles
composing: com-po-sing
Retractor: Re-tractor
smugglers: smug-glers
delicately: de-li-cate-ly
imaginable: i-ma-gi-na-ble
infinitely: in-fi-nite-ly
succession: suc-ces-sion
demolished: de-mo-lished
variations: va-ria-tions
absolution: ab-so-lu-tion
contraband: con-tra-band
correspond: cor-res-pond
astonished: as-to-nished
sprinklers: sprin-klers
tablecloth: ta-ble-cloth
sabbatical: sab-ba-ti-cal
Chardonnay: Char-don-nay
soundtrack: sound-track
retreating: re-trea-ting
mutilation: mu-ti-la-tion
philistine: phi-lis-tine
implication: im-pli-ca-tion
registering: re-gis-tering
alterations: al-te-ra-tions
problematic: pro-ble-ma-tic
retaliation: re-ta-lia-tion
stethoscope: ste-thos-cope
restoration: res-to-ra-tion
agricultural: a-gri-cul-tu-ral
communicated: com-mu-ni-ca-ted
dissatisfied: dis-sa-tis-fied
embezzlement: em-bez-zle-ment
incomparable: in-com-pa-ra-ble
shareholders: sha-re-holders
navigational: na-vi-ga-tio-nal
appendicitis: ap-pen-di-ci-tis
accommodation: ac-com-mo-da-tion
independently: in-de-pen-dent-ly
unforgettable: un-for-get-ta-ble
configuration: con-fi-gu-ra-tion
incapacitated: in-ca-pa-ci-ta-ted
constellation: cons-tel-la-tion
archaeological: arc-hae-o-lo-gi-cal
Ps: /
Ama: A-ma
vary: va-ry
toga: to-ga
sory: so-ry
rerun: re-run
mogul: mo-gul
Aryan: A-ry-an
Dumbo: Dum-bo
gully: gul-ly
hippy: hip-py
Allez: Al-lez
Corso: Cor-so
Tutti: Tut-ti
Heman: He-man
wither: wi-ther
doable: do-a-ble
enigma: e-ni-gma
oozing: oo-zing
topics: to-pics
crabby: crab-by
homely: home-ly
attain: at-tain
Buenas: Bue-n-as
nectar: nec-tar
biased: bia-sed
poppin: pop-pin
tinkle: tin-kle
ascend: as-cend
honcho: honc-ho
seeker: see-ker
wattle: wat-tle
fondue: fon-due
snippy: snip-py
Minion: Mi-nion
Suzuki: Su-zu-ki
Talmud: Tal-mud
inferno: in-fer-no
baffled: baf-fled
defeats: de-feats
therein: there-in
collide: col-lide
mommies: mom-mies
paroled: pa-roled
crazies: cra-zies
slaying: slay-ing
pouting: pou-ting
amorous: a-mo-rous
relapse: re-lapse
enzymes: en-zymes
sunsets: sun-sets
rancher: ranc-her
strudel: stru-del
curator: cu-ra-tor
geology: geo-lo-g-y
packets: pac-kets
psychos: psy-chos
helluva: hel-lu-va
bookies: boo-kies
outback: out-back
brisket: bris-ket
Defiant: De-fi-ant
rhythms: rhy-thms
sidebar: si-debar
Pistons: Pis-tons
Spiller: Spil-ler
Pollack: Pol-lack
divorces: di-vor-ces
wrestled: wres-tled
barriers: bar-ri-ers
fruitful: fruit-ful
adhesive: ad-he-sive
proclaim: pro-claim
scarring: scar-ring
shambles: sham-bles
assaults: as-saults
disarmed: di-sarmed
scholars: scho-lars
shackles: shac-kles
ringside: ring-side
turnpike: turn-pike
calculus: cal-cu-lus
pigtails: pig-tails
snorting: snor-ting
footwork: foo-twork
ordnance: or-dnance
poaching: poac-hing
seatbelt: seat-belt
editions: e-di-tions
coasters: coas-ters
silencer: si-lencer
lynching: lync-hing
clemency: cle-men-cy
Flanders: Flan-ders
Nazarene: Na-za-rene
Spartans: Spar-tans
overdoing: o-ver-do-ing
penalties: pe-nal-ties
oversized: o-ver-sized
dizziness: diz-zi-ness
ingenuity: in-ge-nu-i-ty
undivided: un-di-vi-ded
snapshots: snaps-hots
circulate: cir-cu-late
craftsman: craf-tsman
religions: re-li-gions
astrology: as-tro-lo-gy
grapevine: gra-pevine
statutory: sta-tu-to-ry
sprinkler: sprin-kler
telepathy: te-le-pa-thy
elevation: e-le-va-tion
Gibraltar: Gi-bral-tar
Highlands: Hig-hlands
surfboard: surf-board
boomerang: boo-me-rang
passwords: pas-swords
Frankfurt: Fran-kfurt
pentothal: pen-to-thal
Commissar: Com-mis-sar
Desdemona: Des-de-mo-na
Newcastle: New-cas-tle
preferable: pre-fe-rable
generously: ge-ne-rous-ly
widespread: wi-despread
oppressive: op-pres-sive
rebellious: re-bel-lious
deplorable: de-plo-ra-ble
admittedly: ad-mit-ted-ly
mouthpiece: mouth-piece
conflicted: con-flic-ted
